"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comp","Sign"
"R-MMU-5683057","R-MMU-5683057","MAPK family signaling cascades",224,-0.462450327151701,-1.72388038435165,7.90908258659218e-07,2.05849906240224e-05,1.381558096207e-05,2761,"tags=37%, list=22%, signal=29%","110606/69077/83409/72399/19052/11876/19053/114716/231474/26445/20742/211255/56392/19166/216869/12314/12540/23997/18611/19172/235072/23980/12445/19182/14814/216169/14083/26413/17169/54401/19186/26417/16452/16797/26396/74769/14268/13385/18761/19173/215449/21762/14165/11600/103554/545622/109905/109689/57296/58804/18590/26442/19247/50772/18747/19418/19353/21894/20779/545156/12315/11461/22330/22186/17532/11465/22371/57437/16399/23859/56484/16416/18218/19185/228769/19046/22187/225849/53380/19192/12048/20739","FucoVsCtrl","Suppressed"
"R-MMU-3299685","R-MMU-3299685","Detoxification of Reactive Oxygen Species",25,-0.756909918309519,-2.17331170672612,8.21005224292671e-07,2.08060008156274e-05,1.3963911571072e-05,1865,"tags=60%, list=15%, signal=51%","22166/13057/54683/56551/18477/20655/20656/11758/14870/12460/11757/14775/26462/12359/21672","FucoVsCtrl","Suppressed"
"R-MMU-9755511","R-MMU-9755511","KEAP1-NFE2L2 pathway",73,-0.588907552320626,-2.0125406111078,9.23302007387464e-07,2.22284958278532e-05,1.49186166456816e-05,3552,"tags=55%, list=29%, signal=39%","50758/19184/26965/19188/56438/12013/26443/26444/19175/19170/78294/69077/26445/217365/19166/17135/56637/23997/19172/19182/19186/11652/23797/19173/21762/18477/103554/57296/26442/76650/22186/269523/21402/18412/19185/228769/67443/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-422475","R-MMU-422475","Axon guidance",192,-0.474405187049179,-1.75159723502099,9.05741339076103e-07,2.22284958278532e-05,1.49186166456816e-05,3106,"tags=45%, list=25%, signal=34%","67784/114255/20130/14784/19877/78294/54712/14360/18749/71770/13848/15516/16885/66713/26415/11772/13449/53867/11876/17395/57257/20742/68089/623279/11867/22143/12540/13001/56637/17096/13448/14083/26413/26417/13640/76709/26396/74769/18761/14388/67771/58234/18750/56378/66340/11848/83433/227613/13844/232910/67399/73710/57764/19247/18643/56443/18747/15529/53857/13800/17974/16412/110596/22146/16571/19353/21894/20779/545156/11461/243743/22186/214968/11465/16399/11773/545486/53378/22142/22145/16416/22151/16443/22187/20739/19699/11733","FucoVsCtrl","Suppressed"
"R-MMU-8852276","R-MMU-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint",68,-0.604876451411298,-2.04148252050924,9.46442525455505e-07,2.22298573661866e-05,1.49195304397864e-05,3229,"tags=54%, list=26%, signal=40%","26443/26444/19175/19170/78294/15516/69077/29870/26445/13589/19166/22143/23997/19172/19182/268697/19186/19173/21762/227613/103554/57296/73710/26442/53857/22146/22186/545486/22142/22145/12442/22151/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-9675108","R-MMU-9675108","Nervous system development",193,-0.475633568302947,-1.75750945401519,1.60756201288131e-06,3.63784082790318e-05,2.44153059882227e-05,3106,"tags=46%, list=25%, signal=35%","67784/114255/20130/14784/19877/78294/54712/14360/18749/71770/13848/15516/16885/66713/26415/11772/13449/53867/11876/17395/215798/57257/20742/68089/623279/11867/22143/12540/13001/56637/17096/13448/14083/26413/26417/13640/76709/26396/74769/18761/14388/67771/58234/18750/56378/66340/11848/83433/227613/13844/232910/67399/73710/57764/19247/18643/56443/18747/15529/53857/13800/17974/16412/110596/22146/16571/19353/21894/20779/545156/11461/243743/22186/214968/11465/16399/11773/545486/53378/22142/22145/16416/22151/16443/22187/20739/19699/11733","FucoVsCtrl","Suppressed"
"R-MMU-2555396","R-MMU-2555396","Mitotic Metaphase and Anaphase",206,-0.463639994319644,-1.72368235214021,1.62437337071482e-06,3.63784082790318e-05,2.44153059882227e-05,3519,"tags=44%, list=29%, signal=32%","208092/19184/64383/107995/217232/19188/69922/13427/52276/26931/18472/19387/26443/56150/26444/19175/66140/19170/78294/234865/52717/75786/19384/69077/70385/19052/66156/19053/26445/20877/13589/19166/22143/23997/68953/110379/19172/19182/66336/102920/68014/268697/19186/66700/68097/16319/229841/77891/228421/22218/19173/21762/68549/56455/227613/26886/218914/103554/12236/52696/57296/16563/73710/16905/26442/66442/53857/22146/60411/208628/22186/105988/66977/545486/22142/67629/22145/108000/75608/12442/22151/19185/228769/30939/12235/83815/22187/225849/53380/19192/68612","FucoVsCtrl","Suppressed"
"R-MMU-5610787","R-MMU-5610787","Hedgehog 'off' state",94,-0.545621252953206,-1.91527347571618,1.88780557343679e-06,4.13171992549916e-05,2.77299670356505e-05,2453,"tags=38%, list=20%, signal=31%","19166/22143/16568/56637/23997/19172/19084/19182/380614/19186/73916/19173/106633/21762/227613/103554/57296/73710/26442/11515/18747/224129/22146/19088/22186/545486/11512/22142/22145/21402/22151/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-68882","R-MMU-68882","Mitotic Anaphase",205,-0.465329467817734,-1.72811998040482,2.29175844363283e-06,4.90436306937425e-05,3.29155481728785e-05,3519,"tags=44%, list=29%, signal=32%","208092/19184/64383/107995/217232/19188/69922/13427/52276/26931/18472/19387/26443/56150/26444/19175/66140/19170/78294/234865/52717/75786/19384/69077/70385/19052/66156/19053/26445/20877/13589/19166/22143/23997/68953/110379/19172/19182/66336/102920/68014/268697/19186/66700/68097/16319/229841/77891/228421/22218/19173/21762/68549/56455/227613/26886/218914/103554/12236/52696/57296/16563/73710/16905/26442/66442/53857/22146/60411/208628/22186/105988/66977/545486/22142/67629/22145/108000/75608/12442/22151/19185/228769/30939/12235/83815/22187/225849/53380/19192/68612","FucoVsCtrl","Suppressed"
"R-MMU-5684996","R-MMU-5684996","MAPK1/MAPK3 signaling",204,-0.458082739711344,-1.69935213966818,2.36654451152137e-06,4.95430948825017e-05,3.32507627019249e-05,2761,"tags=36%, list=22%, signal=28%","110606/69077/83409/72399/19052/11876/19053/114716/231474/26445/20742/211255/56392/19166/216869/12314/23997/18611/19172/23980/19182/14814/216169/14083/26413/17169/54401/19186/26417/16452/16797/26396/74769/14268/13385/18761/19173/215449/21762/14165/11600/103554/545622/109905/109689/57296/18590/26442/19247/19418/21894/20779/12315/11461/22330/22186/17532/11465/22371/57437/16399/23859/16416/18218/19185/228769/19046/22187/225849/53380/19192/12048/20739","FucoVsCtrl","Suppressed"
"R-MMU-382556","R-MMU-382556","ABC-family proteins mediated transport",87,-0.555746070051751,-1.93063718688032,2.69328186297667e-06,5.51836262563093e-05,3.70363956073388e-05,3289,"tags=47%, list=27%, signal=35%","27403/26443/26444/19175/19170/78294/26874/67204/216440/69077/13665/26445/19166/239273/23997/19172/19182/19186/19298/76408/19173/56325/21762/54197/26905/67819/103554/57296/26442/11306/66753/22186/269523/74104/192663/19185/228769/22187/53380/19192/18670","FucoVsCtrl","Suppressed"
"R-MMU-350562","R-MMU-350562","Regulation of ornithine decarboxylase (ODC)",49,-0.638516830257501,-2.06467078061693,2.7811025063805e-06,5.57958690342588e-05,3.74473012920532e-05,3229,"tags=51%, list=26%, signal=38%","26443/26444/19175/19170/69077/26445/19166/23997/19172/19182/19186/19173/21762/103554/18247/57296/26442/18263/19185/228769/18245/53380/19192/54375/18104","FucoVsCtrl","Suppressed"
"R-MMU-5673001","R-MMU-5673001","RAF/MAP kinase cascade",199,-0.4637122701651,-1.71809372290608,3.56219108320436e-06,7.0007959451547e-05,4.69857212693336e-05,2761,"tags=36%, list=22%, signal=29%","110606/69077/83409/72399/19052/11876/19053/114716/231474/26445/20742/211255/56392/19166/216869/12314/23997/18611/19172/23980/19182/14814/216169/14083/26413/17169/54401/19186/26417/16452/16797/26396/74769/14268/13385/18761/19173/215449/21762/14165/11600/103554/545622/109905/109689/57296/18590/26442/19418/21894/20779/12315/11461/22330/22186/17532/11465/22371/57437/16399/23859/16416/18218/19185/228769/19046/22187/225849/53380/19192/12048/20739","FucoVsCtrl","Suppressed"
"R-MMU-606279","R-MMU-606279","Deposition of new CENPA-containing nucleosomes at the centromere",57,-0.606664022357276,-2.01599335668856,3.75764478700995e-06,7.09531750958938e-05,4.76201011191767e-05,2150,"tags=47%, list=17%, signal=39%","66336/102920/319161/319187/319178/69386/665596/15267/319181/319164/319179/70645/26886/319192/319183/319158/232440/217653/100041230/19646/665622/60411/68024/665433/78303/319180/83815","FucoVsCtrl","Suppressed"
"R-MMU-774815","R-MMU-774815","Nucleosome assembly",57,-0.606664022357276,-2.01599335668856,3.75764478700995e-06,7.09531750958938e-05,4.76201011191767e-05,2150,"tags=47%, list=17%, signal=39%","66336/102920/319161/319187/319178/69386/665596/15267/319181/319164/319179/70645/26886/319192/319183/319158/232440/217653/100041230/19646/665622/60411/68024/665433/78303/319180/83815","FucoVsCtrl","Suppressed"
"R-MMU-5610785","R-MMU-5610785","GLI3 is processed to GLI3R by the proteasome",54,-0.615129641955,-2.02255748657949,4.67445526345132e-06,8.18454621582477e-05,5.49304407992174e-05,3500,"tags=57%, list=28%, signal=41%","19184/26965/19188/56438/26443/26444/19175/19170/78294/18749/69077/26445/19166/56637/23997/19172/19182/19186/19173/21762/103554/57296/26442/18747/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-8854050","R-MMU-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",51,-0.619169340223826,-2.01181923972569,4.56206050122382e-06,8.18454621582477e-05,5.49304407992174e-05,3500,"tags=57%, list=28%, signal=41%","19184/26965/19188/56438/26443/26444/19175/19170/78294/20878/69077/26445/19166/23997/19172/19182/19186/19173/21762/103554/57296/26442/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-1236975","R-MMU-1236975","Antigen processing-Cross presentation",74,-0.5678725318589,-1.9441857930902,4.64647145623172e-06,8.18454621582477e-05,5.49304407992174e-05,2765,"tags=42%, list=22%, signal=33%","21356/69077/26445/12317/22320/19166/20333/14827/23997/19172/19182/19186/13057/15040/22319/19173/21762/17533/16419/14129/103554/15039/57296/26442/20619/12010/19185/228769/53380/19192/12491","FucoVsCtrl","Suppressed"
"R-MMU-5358351","R-MMU-5358351","Signaling by Hedgehog",115,-0.521798889049958,-1.86780353990499,4.58628145305212e-06,8.18454621582477e-05,5.49304407992174e-05,2605,"tags=46%, list=21%, signal=37%","26444/19175/19170/76857/78294/18749/216440/69077/26445/18453/19166/216869/22143/66313/16568/56637/23997/19172/19084/19182/380614/19186/73916/66573/19173/106633/21762/227613/103554/109689/57296/73710/26442/11515/18747/224129/22146/20747/66753/19088/22186/269523/545486/11512/22142/22145/21402/22151/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-9663891","R-MMU-9663891","Selective autophagy",58,-0.602501003363241,-2.0004321269974,8.36389739346151e-06,0.000143829164105418,9.6530695480928e-05,2428,"tags=48%, list=20%, signal=39%","22143/13001/57320/223696/17966/66119/68097/72018/56455/227613/22333/73710/50873/53857/66169/22146/20779/66589/22186/545486/22142/22145/18412/22151/67526/67443/22187/68943","FucoVsCtrl","Suppressed"
"R-MMU-189445","R-MMU-189445","Metabolism of porphyrins",23,-0.733772654673888,-2.08142849606677,8.78770079127813e-06,0.000148465892315804,9.96426276240956e-05,554,"tags=43%, list=4%, signal=42%","22276/17025/14858/26357/12892/11656/15288/22275/14151/233016","FucoVsCtrl","Suppressed"
"R-MMU-2132295","R-MMU-2132295","MHC class II antigen presentation",104,-0.517222754541373,-1.83556659506064,9.2967276954523e-06,0.000151741504588484,0.00010184104915268,2501,"tags=39%, list=20%, signal=32%","67665/71819/22143/16568/108012/53598/110379/19349/68097/11840/209737/229841/66397/228421/12330/69654/70218/12345/56455/16572/227613/232910/16563/73710/11769/53857/64291/22146/16571/13033/100502766/16551/11773/545486/22142/22145/22151/20334/13030/13034/56464","FucoVsCtrl","Suppressed"
"R-MMU-8878171","R-MMU-8878171","Transcriptional regulation by RUNX1",163,-0.475019300808486,-1.74029260138688,9.25757755042972e-06,0.000151741504588484,0.00010184104915268,2453,"tags=33%, list=20%, signal=27%","19166/319155/319150/13001/319149/23997/19172/12445/19182/319161/69257/319187/19186/319178/69386/665596/15267/319181/319164/19173/319179/21762/319148/14461/22601/67057/319192/103554/319183/319153/319158/57296/26442/12443/19247/232440/100041230/21349/665622/68024/22186/14460/15258/665433/78303/22761/319180/19185/228769/15078/22187/53380/19192/16909","FucoVsCtrl","Suppressed"
"R-MMU-611105","R-MMU-611105","Respiratory electron transport",92,-0.532421414408559,-1.86711419419737,9.57865129953865e-06,0.000153737353357595,0.000103180559612574,2343,"tags=40%, list=19%, signal=33%","66694/66916/17708/68194/68375/17993/67130/68197/66414/110826/67264/12867/66495/595136/20463/230075/66416/67003/68202/22272/12858/407785/104130/66152/67184/110323/17991/12857/66594/17992/54405/66218/66091/12868/66576/12861/66142","FucoVsCtrl","Suppressed"
"R-MMU-351202","R-MMU-351202","Metabolism of polyamines",56,-0.601842371927759,-1.99414279881503,1.04229620569225e-05,0.000164546105915022,0.000110434835253674,2743,"tags=48%, list=22%, signal=38%","26443/26444/19175/19170/69077/26445/19166/23997/19172/19182/19186/19173/11702/21762/103554/18247/57296/26442/18263/19185/228769/18245/228608/53380/19192/54375/18104","FucoVsCtrl","Suppressed"
"R-MMU-8878166","R-MMU-8878166","Transcriptional regulation by RUNX2",61,-0.583175134851068,-1.94878245597527,1.21178921518015e-05,0.000188218228099755,0.000126322339239493,3500,"tags=52%, list=28%, signal=38%","19184/26965/19188/56438/17125/53892/26443/56275/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/268697/19186/19173/21762/57296/26442/12443/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-9762114","R-MMU-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",51,-0.606412803610208,-1.97037040800178,1.30639624237202e-05,0.000199691997048295,0.000134022939484782,3500,"tags=55%, list=28%, signal=39%","19184/26965/19188/56438/26443/26444/19175/19170/78294/69077/26445/19166/56637/23997/19172/19182/19186/19173/21762/57296/26442/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-69275","R-MMU-69275","G2/M Transition",164,-0.473951411587316,-1.73690057560913,1.34336922587868e-05,0.000202135088206433,0.00013566261590288,2954,"tags=38%, list=24%, signal=29%","75786/15516/22628/20878/76478/27373/69077/19052/22627/19053/29870/236266/26445/13589/19166/22143/53598/23997/22154/19172/19182/103583/68121/268697/19186/268930/69654/19173/21762/56455/227613/76789/15366/103554/57296/73710/26442/26370/18747/53857/22146/19088/22186/78177/545486/72119/22142/22145/12531/12532/12442/21402/22151/19185/71648/228769/19046/22187/53380/19192/12428/225659","FucoVsCtrl","Suppressed"
"R-MMU-453274","R-MMU-453274","Mitotic G2-G2/M phases",166,-0.474122550343492,-1.7382066209221,1.38504075010398e-05,0.000205199114207713,0.000137719031670258,2954,"tags=38%, list=24%, signal=29%","75786/15516/22628/20878/76478/27373/69077/19052/22627/19053/29870/236266/26445/13555/13589/19166/22143/53598/23997/22154/19172/19182/103583/68121/268697/19186/268930/69654/19173/21762/56455/227613/76789/15366/103554/57296/73710/26442/26370/18747/53857/22146/19088/22186/78177/545486/72119/22142/22145/12531/12532/12442/21402/22151/19185/71648/228769/19046/22187/53380/19192/12428/225659","FucoVsCtrl","Suppressed"
"R-MMU-437239","R-MMU-437239","Recycling pathway of L1",30,-0.676995919111334,-2.01830028974205,1.42756832201654e-05,0.000208295196076049,0.000139796961677537,1330,"tags=47%, list=11%, signal=42%","227613/232910/73710/53857/22146/16571/20779/11461/11465/11773/545486/22142/22145/22151","FucoVsCtrl","Suppressed"
"R-MMU-69620","R-MMU-69620","Cell Cycle Checkpoints",261,-0.424000181019914,-1.59492746216377,1.47938289623723e-05,0.000212633690906933,0.000142708735002303,2743,"tags=33%, list=22%, signal=26%","69077/70385/19052/66156/22627/15270/19053/17216/29870/26445/20877/13589/19166/319155/18392/223970/23997/237911/110379/19172/19182/66336/102920/319161/68014/319187/268697/54401/19186/50883/319178/17215/68097/69386/665596/268930/269582/16319/229841/77891/228421/319181/22631/19173/319179/70024/21762/68549/56455/12448/26886/103554/12236/319183/319158/52696/57296/16563/26442/22629/66442/100041230/665622/60411/68024/208628/22186/12021/66977/67629/78303/108000/12532/12442/319180/19185/228769/12235/83815/22187/225849/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-8941858","R-MMU-8941858","Regulation of RUNX3 expression and activity",53,-0.598598079969233,-1.96389207938757,1.57127715127707e-05,0.00022252057304115,0.000149344298898471,3229,"tags=47%, list=26%, signal=35%","26443/26444/19175/19170/78294/69077/26445/19166/66313/21803/23997/19172/19182/19186/19173/21762/57296/26442/20779/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-75815","R-MMU-75815","Ubiquitin-dependent degradation of Cyclin D",49,-0.616547912019561,-1.9936333679471,1.66467331661843e-05,0.000232330493319355,0.000155928209977684,3229,"tags=49%, list=26%, signal=36%","26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/19173/21762/103554/57296/26442/12443/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-6811442","R-MMU-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic",160,-0.471411792197928,-1.72388178168587,1.74347201657793e-05,0.000239851935994936,0.000160976213259978,2522,"tags=36%, list=20%, signal=29%","69834/67665/54160/104303/71819/22143/67511/16568/20333/53598/68137/66676/56494/68097/11840/56334/209737/17113/66111/76308/229841/270192/73296/228421/69654/11842/22319/70218/76877/12345/20932/19330/56455/16572/227613/76895/18783/108124/12121/16563/73710/67474/108148/53857/22146/16571/100502766/66251/16551/19346/56447/545486/22142/22145/56367/22151/11844/14423","FucoVsCtrl","Suppressed"
"R-MMU-6807878","R-MMU-6807878","COPI-mediated anterograde transport",82,-0.542442511048521,-1.88131931154279,1.97262378599607e-05,0.00026755446562172,0.000179568718250791,2709,"tags=43%, list=22%, signal=34%","12343/59042/20742/67665/54160/22143/67511/53598/68137/66676/56494/68097/11840/56334/66111/76308/69654/11842/12345/56455/227613/108124/73710/53857/22146/333883/66251/56447/545486/22142/22145/22151/11844/20739/11733","FucoVsCtrl","Suppressed"
"R-MMU-5626467","R-MMU-5626467","RHO GTPases activate IQGAPs",26,-0.704893595006249,-2.03485940343363,2.16846846163752e-05,0.000286137474298708,0.000192040672481179,2428,"tags=69%, list=20%, signal=56%","22143/12314/12540/12387/227613/12385/73710/53857/22146/19353/404710/12315/11461/11465/545486/22142/22145/22151","FucoVsCtrl","Suppressed"
"R-MMU-9759194","R-MMU-9759194","Nuclear events mediated by NFE2L2",52,-0.599793031189441,-1.95854705324834,2.16905873559769e-05,0.000286137474298708,0.000192040672481179,3500,"tags=54%, list=28%, signal=39%","19184/26965/19188/56438/26443/26444/19175/19170/78294/69077/26445/19166/56637/23997/19172/19182/19186/19173/21762/57296/26442/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-1234176","R-MMU-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",61,-0.571611042746673,-1.91013900486502,2.21268928133375e-05,0.000287948618638432,0.000193256218881781,3500,"tags=48%, list=28%, signal=34%","19184/19188/56438/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/112407/19173/21762/103554/57296/26442/22186/67923/19185/228769/22187/53380/19192/67673","FucoVsCtrl","Suppressed"
"R-MMU-6811436","R-MMU-6811436","COPI-independent Golgi-to-ER retrograde traffic",42,-0.634411690775616,-1.99360639117467,2.2926317697163e-05,0.000294270312672094,0.000197499012931809,2501,"tags=57%, list=20%, signal=46%","12343/67665/22143/53598/68097/270192/69654/12345/19330/56455/227613/76895/18783/12121/73710/108148/53857/22146/19346/545486/22142/22145/22151/14423","FucoVsCtrl","Suppressed"
"R-MMU-1266738","R-MMU-1266738","Developmental Biology",234,-0.432208031921754,-1.61895518109489,2.32238252991476e-05,0.000294270312672094,0.000197499012931809,3106,"tags=41%, list=25%, signal=32%","67784/114255/20130/14784/19877/78294/54712/14360/19041/18749/71770/13848/15516/12606/16885/66713/26415/11772/13449/53867/11876/17395/215798/57257/20742/68089/623279/11867/22143/12540/13001/259277/56637/17096/12387/13448/14083/26413/26417/13640/76709/11652/23797/26396/74769/13385/18761/14388/67771/58234/18750/56378/66340/11848/83433/227613/13844/232910/12385/67399/73710/57764/19247/18643/56443/18747/15529/53857/13800/17974/16412/110596/22146/16571/19353/21894/20779/545156/11461/243743/22186/214968/11465/16399/11773/545486/53378/22142/22145/56484/16416/22151/16443/22187/20739/19699/11733","FucoVsCtrl","Suppressed"
"R-MMU-1236978","R-MMU-1236978","Cross-presentation of soluble exogenous antigens (endosomes)",45,-0.620208245203604,-1.97405960788276,2.64555687662557e-05,0.000330866398985769,0.000222060413157635,3229,"tags=53%, list=26%, signal=40%","19184/19188/26443/26444/19175/19170/69077/26445/19166/23997/19172/19182/19186/19173/21762/17533/14129/103554/57296/26442/19185/228769/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-5687128","R-MMU-5687128","MAPK6/MAPK4 signaling",67,-0.568106318713238,-1.91615924412656,2.735222485822e-05,0.000337694776134177,0.000226643266706438,3229,"tags=49%, list=26%, signal=37%","26443/26444/19175/19170/78294/18749/69077/26445/19166/12540/23997/19172/235072/12445/19182/19186/19173/21762/103554/57296/58804/26442/50772/18747/19353/545156/22186/56484/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-140877","R-MMU-140877","Formation of Fibrin Clot (Clotting Cascade)",20,-0.759769707138302,-2.06776155867671,3.17394948927678e-05,0.000384028148221309,0.00025773982948886,796,"tags=65%, list=6%, signal=61%","56744/14058/14723/19128/14069/22371/14067/20720/74145/54368/14062/19152/14724","FucoVsCtrl","Suppressed"
"R-MMU-983168","R-MMU-983168","Antigen processing: Ubiquitination & Proteasome degradation",258,-0.423413159453633,-1.59311582745655,3.19026499041586e-05,0.000384028148221309,0.00025773982948886,2474,"tags=27%, list=20%, signal=22%","211255/19166/30839/12449/66313/23997/19172/19182/103583/216150/117146/212919/19186/53323/30838/68497/20437/70348/77891/17999/230904/56228/14897/78541/19173/21762/22036/22195/218215/209462/103554/94090/57296/68729/50873/26442/56736/84585/207952/69010/66589/67138/22201/22186/67923/67845/22192/21402/69754/209200/67921/19185/228769/81018/56791/22193/65247/98766/22187/71865/56371/67615/53380/19192/67673/217342/68612/22210/71538/22214","FucoVsCtrl","Suppressed"
"R-MMU-212300","R-MMU-212300","PRC2 methylates histones and DNA",56,-0.585500685158575,-1.93999630047713,3.50337707862951e-05,0.000416512608237064,0.000279541718814622,2413,"tags=50%, list=20%, signal=40%","319155/319150/319149/319161/319187/319178/69386/665596/15267/14056/319181/319164/13433/319179/319148/319192/319183/319153/319158/232440/100041230/19646/665622/68024/665433/78303/319180/15078","FucoVsCtrl","Suppressed"
"R-MMU-8948751","R-MMU-8948751","Regulation of PTEN stability and activity",63,-0.570195146868934,-1.91022732192311,3.73061960060951e-05,0.000438120326266702,0.000294043701511455,3229,"tags=46%, list=26%, signal=34%","26443/26444/19175/19170/78294/69077/26445/19166/13001/11798/23997/19172/19182/66894/19186/11652/23797/17999/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-2173782","R-MMU-2173782","Binding and Uptake of Ligands by Scavenger Receptors",19,-0.740178668695501,-1.97923454082882,3.87856386054051e-05,0.000447471201799255,0.000300319525501167,605,"tags=63%, list=5%, signal=60%","93671/192188/15439/12317/16069/20288/328561/101488143/12491/328563/626615/245282","FucoVsCtrl","Suppressed"
"R-MMU-5610780","R-MMU-5610780","Degradation of GLI1 by the proteasome",54,-0.586442475893878,-1.92823356113628,3.98986067533701e-05,0.000447471201799255,0.000300319525501167,3500,"tags=52%, list=28%, signal=37%","19184/26965/19188/56438/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/19173/21762/103554/57296/26442/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-983231","R-MMU-983231","Factors involved in megakaryocyte development and platelet production",101,-0.502564900919536,-1.77789598305754,3.94420606487148e-05,0.000447471201799255,0.000300319525501167,2458,"tags=42%, list=20%, signal=34%","71819/22143/17135/16568/319150/12540/319149/16923/57440/19084/13660/17134/16452/209737/271457/229841/228421/70218/12345/319148/14461/16572/227613/319153/16563/73710/18747/53857/22146/16571/19353/100502766/16551/19088/18022/14460/545486/22142/22145/22761/22151/15078","FucoVsCtrl","Suppressed"
"R-MMU-5663220","R-MMU-5663220","RHO GTPases Activate Formins",121,-0.485563819367813,-1.74634731080682,3.99610834420934e-05,0.000447471201799255,0.000300319525501167,2737,"tags=38%, list=22%, signal=30%","70385/19052/19053/20877/13589/22143/12540/110379/66336/102920/68014/68097/16319/229841/228421/68549/56455/11848/227613/26886/12236/52696/208846/16563/73710/66442/18643/53857/22146/19353/20779/60411/208628/11461/66977/11465/545486/22142/67629/22145/108000/22151/56419/12235/83815/225849","FucoVsCtrl","Suppressed"
"R-MMU-157858","R-MMU-157858","Gap junction trafficking and regulation",21,-0.731302720760963,-2.01909830557093,4.31307710879388e-05,0.000477413017904426,0.000320414923750689,1330,"tags=62%, list=11%, signal=55%","227613/73710/21872/53857/22146/20779/11461/11465/11773/545486/22142/22145/22151","FucoVsCtrl","Suppressed"
"R-MMU-445355","R-MMU-445355","Smooth Muscle Contraction",25,-0.698918498154716,-2.006801228711,4.7493617340517e-05,0.000513891612347392,0.000344897469510082,2616,"tags=72%, list=21%, signal=57%","20411/17907/59069/67938/12314/16419/242202/21894/11669/60596/12315/22330/54195/326618/17904/98932/22003/22004","FucoVsCtrl","Suppressed"
"R-MMU-2299718","R-MMU-2299718","Condensation of Prophase Chromosomes",43,-0.621092910275736,-1.96136329294382,4.71578434748521e-05,0.000513891612347392,0.000344897469510082,2482,"tags=60%, list=20%, signal=48%","244329/15270/14211/319155/319161/319187/268697/319178/69386/665596/15267/76044/319181/319164/319179/319192/319183/319158/232440/19645/100041230/665622/68024/665433/78303/319180","FucoVsCtrl","Suppressed"
"R-MMU-69601","R-MMU-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",50,-0.592853659235396,-1.92061409312189,4.9785887559741e-05,0.000521128366522071,0.000349754404595892,3229,"tags=48%, list=26%, signal=36%","26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/50883/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-69610","R-MMU-69610","p53-Independent DNA Damage Response",50,-0.592853659235396,-1.92061409312189,4.9785887559741e-05,0.000521128366522071,0.000349754404595892,3229,"tags=48%, list=26%, signal=36%","26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/50883/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-69613","R-MMU-69613","p53-Independent G1/S DNA damage checkpoint",50,-0.592853659235396,-1.92061409312189,4.9785887559741e-05,0.000521128366522071,0.000349754404595892,3229,"tags=48%, list=26%, signal=36%","26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/50883/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
